time,eccentricity,obliquity,perihelion,insolation,global_insolation
-17024,0.009120561,0.405274062,0.554314488,483.792109,341.9642234
-17023,0.009411545,0.407279239,0.854361443,483.811153,341.9651455
-17022,0.009631477,0.409264774,1.155288328,484.3601493,341.9658617
-17021,0.00981488,0.41117351,1.456014239,485.5700023,341.9664715
-17020,0.010019183,0.412956985,1.748773782,487.4464229,341.9671645
-17019,0.010182474,0.414568002,2.039841762,490.0073434,341.9677285
-17018,0.010357234,0.415961403,2.339010677,493.1811842,341.9683424
-17017,0.010461446,0.417102519,2.622057036,496.7037129,341.9687134
-17016,0.010598875,0.417962471,2.913136213,500.4664139,341.9692083
-17015,0.010738313,0.418511063,3.202345152,504.1555403,341.9697171
-17014,0.01078977,0.418736672,3.488382159,507.4556997,341.9699065
-17013,0.010876121,0.41862797,3.774057237,510.127878,341.9702264
-17012,0.010997615,0.418180025,4.059681343,511.9539887,341.9706809
-17011,0.010988789,0.417403299,4.346259933,512.6038786,341.9706477
-17010,0.011084944,0.416311625,4.631240844,512.1397041,341.9710107
-17009,0.011096701,0.414923519,4.912905134,510.3555886,341.9710553
-17008,0.011128066,0.413276548,5.201809261,507.3883444,341.9711745
-17007,0.011125949,0.411405039,5.484808458,503.3696343,341.9711664
-17006,0.011101283,0.409350488,5.767138347,498.5252271,341.9710726
-17005,0.0110932,0.407167914,6.057162421,493.0687011,341.971042
-17004,0.011037013,0.404909677,0.057422234,487.4378566,341.9708293
-17003,0.010924534,0.402628209,0.345279524,481.8733529,341.9704069
-17002,0.010921222,0.400388256,0.631617394,476.6943958,341.9703945
-17001,0.010763057,0.398244529,0.922266857,472.2480809,341.969808
-17000,0.010647968,0.396252332,1.210805662,468.6962704,341.9693867
-16999,0.010548561,0.394468456,1.498364012,466.1735829,341.9690263
-16998,0.010363691,0.39294084,1.789883079,464.8426011,341.9683652
-16997,0.010208418,0.391708859,2.083540065,464.6040384,341.967819
-16996,0.010006019,0.390810891,2.366693092,465.3682807,341.9671194
-16995,0.009821412,0.390269849,2.664086467,467.0880724,341.9664935
-16994,0.009584011,0.390098225,2.952509089,469.4407459,341.9657057
-16993,0.009328761,0.390306386,3.239303858,472.2335011,341.9648802
-16992,0.009088206,0.390882916,3.531828259,475.3051117,341.9641226
-16991,0.008824824,0.391809325,3.815633379,478.3225737,341.9633159
-16990,0.00848128,0.393064109,4.10486463,481.1649871,341.9622993
-16989,0.008215625,0.394606734,4.382483798,483.7307749,341.9615408
-16988,0.007883948,0.396391265,4.664371754,485.9014524,341.9606277
-16987,0.007489407,0.398374713,4.943759105,487.6365412,341.9595906
-16986,0.007171445,0.400498522,5.208030861,489.1416057,341.9587935
-16985,0.00675054,0.402708262,5.477767143,490.2866843,341.9577916
-16984,0.00636259,0.404952332,5.742031999,491.3093202,341.9569217
-16983,0.005922588,0.407174903,5.986033688,492.3373168,341.9559975
-16982,0.005506973,0.409325041,6.232692828,493.3532672,341.9551852
-16981,0.005075075,0.411362887,0.184475661,494.4723508,341.9544038
-16980,0.00462026,0.413241584,0.389903527,495.7808497,341.9536498
-16979,0.004206332,0.414928953,0.594537725,497.089957,341.9530251
-16978,0.003864175,0.416393973,0.757261793,498.4443688,341.952553
-16977,0.003473664,0.417608719,0.900034739,499.7462794,341.9520631
-16976,0.003284332,0.418552628,1.002340473,500.7622498,341.9518443
-16975,0.003191704,0.419212843,1.082752249,501.4537993,341.9517417
-16974,0.00320109,0.419575574,1.147133907,501.7622907,341.951752
-16973,0.003437764,0.419637905,1.229617349,501.5087994,341.9520206
-16972,0.003825926,0.419404179,1.32938614,500.7680651,341.9525027
-16971,0.004239832,0.418878292,1.480354304,499.6678774,341.9530735
-16970,0.004863495,0.418074982,1.642060492,498.1366259,341.9540442
-16969,0.005500031,0.417016306,1.843196127,496.5038738,341.9551722
-16968,0.006159926,0.415720703,2.066254482,494.929977,341.9564878
-16967,0.006927291,0.414217863,2.294146906,493.4692532,341.9582049
-16966,0.007703179,0.412540363,2.54138956,492.4180479,341.9601459
-16965,0.008482112,0.410718005,2.804788439,491.8925712,341.9623017
-16964,0.009325967,0.40878888,3.06135901,491.7337539,341.9648713
-16963,0.010148459,0.406790702,3.335795412,492.1190632,341.9676103
-16962,0.011047634,0.404760586,3.611971787,492.7841481,341.9708694
-16961,0.011885715,0.402740432,3.891905091,493.4873137,341.9741562
-16960,0.012767404,0.400771603,4.174443773,493.9965385,341.9778735
-16959,0.013712178,0.3988898,4.462675599,494.0640934,341.9821519
-16958,0.0145317,0.397139503,4.751076342,493.2106915,341.9861106
-16957,0.015469503,0.395556538,5.043710765,491.4526128,341.9909226
-16956,0.016354369,0.394174402,5.334670418,488.5330576,341.9957391
-16955,0.017219867,0.393026518,5.633140241,484.4316324,342.0007094
-16954,0.018088587,0.392140879,5.928782236,479.4391626,342.0059562
-16953,0.018955488,0.39153512,6.224742846,473.8300847,342.0114497
-16952,0.01981067,0.391228065,0.244958544,467.9023516,342.0171211
-16951,0.020635827,0.391227593,0.542149086,462.4234355,342.0228308
-16950,0.021441458,0.391534536,0.843460781,457.7593637,342.0286305
-16949,0.022297898,0.392142464,1.145078594,454.4428382,342.0350398
-16948,0.023053405,0.393041884,1.445148332,453.0502202,342.0409025
-16947,0.023813317,0.394208721,1.747078342,453.7925962,342.0469967
-16946,0.024621953,0.395621381,2.046105412,456.7812898,342.0536991
-16945,0.025299644,0.397248351,2.347248293,462.171309,342.0594889
-16944,0.02603557,0.399050934,2.647134715,469.5544175,342.0659545
-16943,0.026705124,0.400994066,2.944162749,478.5403023,342.0719984
-16942,0.027388094,0.403034722,3.243526009,488.6322293,342.0783219
-16941,0.028019303,0.405123679,3.541346496,499.0073953,342.0843084
-16940,0.0285965,0.407219933,3.835133702,508.7895737,342.0899023
-16939,0.029245671,0.409275356,4.132656567,517.4435739,342.0963304
-16938,0.029759378,0.411238921,4.425476536,523.9289011,342.1015196
-16937,0.030276597,0.413071006,4.718986589,527.9035662,342.1068359
-16936,0.030799756,0.414726118,5.010625606,529.0369741,342.1123066
-16935,0.031259043,0.416162503,5.301980673,527.2020185,342.117187
-16934,0.031638825,0.41734881,5.592775938,522.6238999,342.1212772
-16933,0.032079547,0.418254109,5.881030601,515.9237866,342.1260858
-16932,0.032400229,0.418852789,6.170757368,507.5555175,342.1296267
-16931,0.032729299,0.419132307,0.176178465,498.4339033,342.1332969
-16930,0.032992967,0.419078088,0.463162331,489.3874674,342.1362645
-16929,0.033238469,0.418688468,0.751219718,481.1047008,342.1390491
-16928,0.033460354,0.417968623,1.039123841,474.295091,342.1415837
-16927,0.033599593,0.416929508,1.325976191,469.5319317,342.1431828
-16926,0.033730171,0.415588597,1.613871469,467.0448547,342.1446886
-16925,0.033887659,0.413978471,1.901167054,466.9247071,342.1465124
-16924,0.03387019,0.412130448,2.190325475,469.2735747,342.1463097
-16923,0.033954514,0.410089162,2.477530782,473.4902398,342.1472892
-16922,0.033972689,0.407907478,2.766938942,479.3232773,342.1475007
-16921,0.033908547,0.405639291,3.056814212,486.083241,342.146755
-16920,0.033897107,0.403344727,3.346191842,492.9943094,342.1466221
-16919,0.033798276,0.401092527,3.635548535,499.331846,342.1454762
-16918,0.033734785,0.398941615,3.928333823,504.5162395,342.1447419
-16917,0.033580596,0.396957729,4.217409392,507.7118938,342.1429643
-16916,0.033442752,0.395202168,4.509154414,508.7368873,342.141382
-16915,0.033323232,0.393726599,4.800987692,507.3669441,342.1400154
-16914,0.033105927,0.392579342,5.09151369,503.5809062,342.1375432
-16913,0.032901661,0.391800265,5.383054463,497.7885265,342.1352341
-16912,0.032755845,0.391411104,5.672391006,490.5655039,342.1335946
-16911,0.032477472,0.391427826,5.963291275,482.363633,342.1304849
-16910,0.032273695,0.391851995,6.251492228,474.1136994,342.1282253
-16909,0.032038335,0.392665959,0.2543997,466.4632291,342.1256333
-16908,0.031780208,0.393847101,0.54200245,459.968444,342.1228125
-16907,0.03153741,0.395356722,0.825485685,455.2945707,342.1201801
-16906,0.031240338,0.397144623,1.106687441,452.7993384,342.1169868
-16905,0.031028703,0.399155217,1.389240314,452.554309,342.1147303
-16904,0.030713388,0.401327685,1.666661601,454.8337722,342.111397
-16903,0.030448203,0.403591799,1.943168593,459.3473383,342.10862
-16902,0.03021648,0.405883581,2.218782229,465.8791051,342.1062132
-16901,0.029931361,0.408133838,2.490198828,474.0399222,342.1032772
-16900,0.029670074,0.410276535,2.762889675,483.3784421,342.100611
-16899,0.02944851,0.41225399,3.029383294,493.1376154,342.0983685
-16898,0.029200679,0.414010762,3.298374894,502.9545539,342.0958802
-16897,0.028962989,0.415495295,3.563921756,512.0266245,342.0935135
-16896,0.028753421,0.416674833,3.826803031,519.8332007,342.0914429
-16895,0.028536773,0.417514774,4.090973099,525.9531577,342.0893181
-16894,0.02836853,0.417993688,4.353693434,529.9856923,342.0876793
-16893,0.028128843,0.418103328,4.61346262,531.5926688,342.0853612
-16892,0.028025202,0.417840515,4.875496475,530.9288134,342.084365
-16891,0.027854464,0.417212287,5.136093774,527.8461619,342.0827318
-16890,0.027689174,0.416241446,5.396121552,522.664156,342.0811603
-16889,0.027615,0.414950846,5.656446762,515.7755228,342.0804581
-16888,0.027506583,0.413378464,5.91741714,507.5228426,342.0794352
-16887,0.027373022,0.411571601,6.178919639,498.4592994,342.0781806
-16886,0.027357336,0.409577959,0.156562732,489.1664846,342.0780336
-16885,0.027253953,0.407457836,0.419361809,480.1200418,342.0770673
-16884,0.027228453,0.405276966,0.683763023,471.8145781,342.0768295
-16883,0.027177756,0.403094588,0.946921011,464.7848095,342.0763573
-16882,0.027173893,0.400979709,1.211916642,459.2830349,342.0763214
-16881,0.027177527,0.39899649,1.479979885,455.6124238,342.0763552
-16880,0.027167572,0.397199235,1.744863598,453.9572371,342.0762626
-16879,0.027193621,0.395643385,2.013751585,454.3087711,342.076505
-16878,0.027273683,0.394371874,2.281624566,456.5548959,342.0772514
-16877,0.027262069,0.393415736,2.550848924,460.62167,342.077143
-16876,0.027354026,0.392801354,2.819161359,466.0468287,342.0780026
-16875,0.027457305,0.392541638,3.08848947,472.5545855,342.0789716
-16874,0.027481064,0.392634511,3.357923276,479.6502808,342.079195
-16873,0.027629432,0.393077774,3.626594942,486.852813,342.0805946
-16872,0.02772664,0.393850021,3.89368497,493.6140976,342.0815157
-16871,0.027851796,0.394924455,4.163810948,499.5861595,342.0827064
-16870,0.027991528,0.396268133,4.429490533,504.2496724,342.0840421
-16869,0.028145914,0.397839173,4.695612026,507.3883296,342.0855256
-16868,0.028344203,0.399588423,4.963400871,508.8198306,342.0874431
-16867,0.028522818,0.401470533,5.226497129,508.4831714,342.0891818
-16866,0.028718905,0.403430152,5.491700163,506.4472908,342.0911033
-16865,0.029022819,0.405416011,5.754780918,503.0364546,342.0941074
-16864,0.02923891,0.407378443,6.017999045,498.417774,342.0962627
-16863,0.029510991,0.40926902,6.280124422,493.1045326,342.0989992
-16862,0.029905909,0.411041983,0.257664267,487.5136379,342.1030164
-16861,0.030166547,0.412662154,0.520319589,482.0774018,342.105697
-16860,0.030571941,0.414092247,0.780780556,477.2699323,342.1099128
-16859,0.030960828,0.415305063,1.040589601,473.5207552,342.1140099
-16858,0.031375251,0.416281809,1.303218468,471.1150327,342.1184332
-16857,0.031811442,0.417004021,1.563830971,470.3753234,342.1231526
-16856,0.032268544,0.417462382,1.824315105,471.4200272,342.1281684
-16855,0.032770726,0.417655195,2.088720669,474.3203014,342.1337616
-16854,0.033270585,0.417580157,2.349816927,478.93524,342.1394149
-16853,0.0337594,0.417241068,2.614785504,485.16202,342.1450264
-16852,0.034352798,0.416650011,2.879018337,492.4893946,342.1519489
-16851,0.03488113,0.415814377,3.145418971,500.5779095,342.1582141
-16850,0.035425114,0.414751191,3.412801646,508.7598538,342.1647653
-16849,0.036046896,0.413480066,3.680595732,516.3884399,342.172378
-16848,0.036602101,0.412022065,3.950951058,522.7808141,342.179288
-16847,0.037199889,0.41040311,4.223176209,527.2995219,342.1868465
-16846,0.037778812,0.408654517,4.494304487,529.30389,342.1942836
-16845,0.038388543,0.406805789,4.770512298,528.5078989,342.2022413
-16844,0.038965762,0.404894933,5.046732156,524.6279378,342.2098926
-16843,0.039535443,0.402958099,5.324061529,517.7917662,342.2175564
-16842,0.040139288,0.401033662,5.604512808,508.3188975,342.2258018
-16841,0.040727534,0.399159739,5.886305915,496.7799937,342.233955
-16840,0.041243086,0.397378394,6.168980882,483.9834971,342.2411987
-16839,0.041868144,0.395724008,0.170763763,470.8038174,342.2501038
-16838,0.042387215,0.394236811,0.456813418,458.2466252,342.2576012
-16837,0.042927063,0.392953018,0.744680505,447.2033771,342.2654973
-16836,0.043450633,0.391904466,1.033001905,438.5471229,342.2732513
-16835,0.043977248,0.39112108,1.322274872,432.9012218,342.2811458
-16834,0.044443981,0.390632038,1.614484718,430.7855519,342.2882225
-16833,0.044914372,0.390454319,1.904138531,432.367421,342.2954307
-16832,0.045361234,0.390603742,2.196736916,437.6715048,342.3023491
-16831,0.045797075,0.391088804,2.489414922,446.3826448,342.3091633
-16830,0.046167918,0.39190513,2.781095236,457.9192148,342.3150128
-16829,0.046524105,0.393044197,3.073468296,471.5094411,342.3206759
-16828,0.046914696,0.394490509,3.365569655,486.1400901,342.3269364
-16827,0.047137787,0.396213146,3.657045309,500.6121215,342.3305358
-16826,0.047442639,0.398181867,3.947853694,513.8431505,342.3354821
-16825,0.047681272,0.400358913,4.237629429,524.6920316,342.3393764
-16824,0.047821639,0.402692656,4.527541254,532.2495887,342.3416762
-16823,0.048012035,0.405137112,4.815597691,536.0690947,342.3448067
-16822,0.048085729,0.407637989,5.102054991,535.8274562,342.3460217
-16821,0.048180271,0.410135755,5.38971216,531.7908712,342.3475832
-16820,0.048193772,0.412572712,5.673725659,524.5547737,342.3478064
-16819,0.048157793,0.414894493,5.957827449,514.8950041,342.3472116
-16818,0.048153331,0.417037075,6.240986758,503.87059,342.3471379
-16817,0.048024081,0.418950919,0.239376373,492.5846236,342.3450051
-16816,0.047848058,0.420584807,0.520631302,482.0525282,342.3421099
-16815,0.047764527,0.421891132,0.799744322,473.1601362,342.3407396
-16814,0.047458958,0.422833515,1.080219852,466.7140607,342.3357478
-16813,0.047243196,0.423382841,1.358283513,463.080789,342.3322424
-16812,0.046964564,0.423510311,1.635863171,462.5469143,342.3277395
-16811,0.04662696,0.423207933,1.914401196,465.1157131,342.3223194
-16810,0.046291323,0.422472045,2.191862666,470.451046,342.3169699
-16809,0.045882611,0.421305448,2.468044247,478.0739437,342.3105083
-16808,0.045512461,0.419730073,2.746729623,487.3544524,342.304706
-16807,0.045055783,0.417776302,3.023424139,497.34096,342.2976126
-16806,0.04457262,0.415476026,3.301433317,507.1810655,342.2901862
-16805,0.04413909,0.412886632,3.57947961,515.9066526,342.2835912
-16804,0.043612572,0.410064893,3.858316653,522.6268178,342.2756688
-16803,0.043077851,0.407072465,4.137691178,526.6309157,342.2677208
-16802,0.042582643,0.403991728,4.417180084,527.5009502,342.2604481
-16801,0.042017655,0.400899687,4.697540077,524.9644895,342.2522538
-16800,0.041470058,0.397875124,4.97975749,519.2007438,342.2444167
-16799,0.040889333,0.395009318,5.259590955,510.6352712,342.2362185
-16798,0.040357069,0.392383456,5.542641747,499.9043479,342.2288064
-16797,0.039754351,0.390071883,5.825297912,487.8099837,342.220531
-16796,0.039191135,0.388152623,6.106498489,475.388833,342.2129111
-16795,0.038616174,0.386681991,0.106631182,463.3868644,342.2052449
-16794,0.038084825,0.385705776,0.388116742,452.7600472,342.1982615
-16793,0.037471449,0.385259664,0.669628458,444.1812063,342.1903207
-16792,0.036967864,0.385354235,0.949628531,438.1166368,342.1838981
-16791,0.0364496,0.385984255,1.228797994,434.9362635,342.1773794
-16790,0.035894364,0.387136866,1.506744586,434.8317841,342.1704982
-16789,0.035439904,0.388766951,1.78225753,437.6301318,342.1649448
-16788,0.034970162,0.390823986,2.055320426,443.209976,342.1592794
-16787,0.034529876,0.39324918,2.328728916,451.2324054,342.1540381
-16786,0.034113611,0.395963532,2.596602732,461.0973102,342.149144
-16785,0.033744287,0.398883784,2.863746257,472.3191437,342.1448517
-16784,0.033418176,0.401932078,3.130287284,484.2969404,342.1411006
-16783,0.033083292,0.405012124,3.391178663,496.183575,342.1372866
-16782,0.032812669,0.408042322,3.652691754,507.5283575,342.1342326
-16781,0.032633901,0.410942386,3.91158808,517.6586831,342.1322291
-16780,0.032377682,0.413631393,4.168677473,525.9474571,342.1293766
-16779,0.032245137,0.41604697,4.424084434,532.1444987,342.1279098
-16778,0.032169482,0.418134092,4.678622836,535.9407259,342.1270753
-16777,0.03202029,0.419841186,4.932279957,537.0592063,342.1254354
-16776,0.032032981,0.421141678,5.185579291,535.7690549,342.1255746
-16775,0.031974586,0.422012984,5.436752067,532.0545841,342.1249346
-16774,0.032013044,0.422441157,5.691312665,526.2501296,342.125356
-16773,0.032034301,0.422433452,5.943630894,518.8317533,342.1255891
-16772,0.032086673,0.421999895,6.1964188,510.2709457,342.1261641
-16771,0.032197903,0.421158866,0.169948031,500.9929444,342.1273886
-16770,0.032289368,0.419945063,0.42441497,491.7782925,342.1283986
-16769,0.032371963,0.41839512,0.682161918,483.0301178,342.1293132
-16768,0.032593277,0.416551437,0.940980293,475.2201076,342.1317753
-16767,0.032682676,0.414471382,1.201703244,468.9694173,342.1327746
-16766,0.032857835,0.412208386,1.464026461,464.4515084,342.1347406
-16765,0.033078318,0.409822662,1.7272151,461.9125159,342.1372303
-16764,0.033231585,0.407380729,1.993974018,461.5722149,342.1389708
-16763,0.033427908,0.404946097,2.261803574,463.2748252,342.141212
-16762,0.033649132,0.402579836,2.529201916,466.8055082,342.1437534
-16761,0.033830508,0.400348692,2.802551082,472.052541,342.1458496
